5.624512081050000415e+04 2.977567109155149438e+01 3.047413568439384379e-01
5.624607248010000330e+04 2.919740796219952372e+01 2.999248416758358848e-01
5.626615612209999381e+04 2.927260471862962632e+01 2.985540551328025316e-01
5.627112598499999876e+04 2.882575151201501384e+01 2.935690737897991842e-01
5.627716305819999980e+04 2.840706298104932870e+01 2.894815746690458935e-01
5.629016345650000585e+04 2.848375961513157861e+01 2.979128048962370046e-01
5.629710218790000363e+04 2.862150323655847828e+01 2.919394830653390671e-01
5.630805904609999561e+04 2.872926031218933574e+01 2.931571388393450772e-01
5.653621013204334304e+04 2.877694502326457382e+01 7.721288542138111076e-03
5.654322607279667864e+04 2.883543991325734979e+01 6.320223896847945722e-02
5.654729371355334297e+04 2.954025866471921802e+01 3.445365593111186092e-02
5.656317108433999965e+04 2.960540687252164460e+01 2.480763908580381830e-02
5.656725142714665708e+04 2.938101613977567439e+01 4.645792799322107092e-02
5.657521799892999843e+04 2.939902886288201245e+01 2.007732935323931420e-02
5.657920694714334240e+04 2.959367960291377386e+01 2.987484976127204039e-02
5.659120011880667880e+04 2.948855269877791940e+01 2.959260596560077741e-02
5.659417308405000222e+04 3.013379294364598593e+01 4.401092606852960443e-02
5.659510880061332136e+04 2.934796425431170874e+01 3.931122048695163962e-02
5.660214708456001244e+04 2.907999746018357712e+01 1.940274977580759216e-02
5.660716050100666325e+04 2.991554732217618451e+01 3.363959913192620527e-02
5.661703598942331882e+04 2.891273258113173128e+01 6.575468361817711493e-02
5.662706676133332076e+04 2.856699039565480547e+01 6.303702181621083367e-02
5.663514432636665879e+04 2.919329457477537559e+01 6.481291251494229744e-02
5.664607959647665848e+04 2.860236125229816295e+01 7.562025386340689992e-02
5.665311627625000983e+04 2.938051723955779337e+01 5.722571443493141424e-02
5.666104975728000136e+04 2.929011838786488298e+01 9.528246589920863485e-02
5.667607401797665807e+04 2.931209361187239892e+01 6.221336005206441061e-02
5.668307955493999907e+04 2.930305682635714959e+01 6.597468908349536643e-02
5.669008170983000309e+04 2.913586484780414310e+01 1.230658876609242308e-01
5.669708185440999659e+04 2.932807320613544277e+01 7.417466603347288093e-03
5.690323933073999797e+04 2.439575026573910321e+01 3.553965679741447614e-01
5.691619616962000146e+04 2.439880644446973790e+01 4.520560356720999540e-01
5.692018531427667767e+04 2.450691654778719197e+01 1.286021796445212251e-01
5.692518116926668154e+04 2.417877678786614482e+01 1.490044141919535936e-01
5.693027654900000198e+04 2.417161746213038143e+01 9.300179443192041484e-02
5.693137276448999910e+04 2.396710450638072487e+01 2.894397406071715917e-01
5.693215426419000141e+04 2.417799349514684337e+01 1.873911035187900698e-01
5.694319492652668123e+04 2.404132864010526305e+01 1.789216321162711010e-01
5.694912835222000285e+04 2.416356337122121900e+01 4.212921755014910619e-01
5.695131940395000129e+04 2.411187443756614002e+01 3.336246136481815228e-01
5.695621969510999770e+04 2.420802730908716782e+01 9.396379498501659933e-02
5.696024967189000745e+04 2.589757707021644606e+01 2.245740940918686812e-01
5.697308946227665729e+04 2.390834670163649278e+01 2.302893426367648155e-01
5.698008176041999832e+04 2.378901962193166497e+01 2.269573675642151123e-01
5.698708673539332085e+04 2.381368948584617939e+01 2.243556969426121206e-01
5.699008724231000087e+04 2.363414741011377984e+01 2.260035789254573046e-01
5.700105309992332332e+04 2.381608392125777129e+01 5.082825644465036041e-02
5.700508818243000132e+04 2.462056606112505364e+01 5.554177683003556909e-02
5.701209874548335210e+04 2.419570816178457306e+01 1.668510413134264431e-02
5.701810135220333905e+04 2.393598710143865560e+01 1.192249556146712797e-02
5.702904873990333726e+04 2.390910882294559059e+01 5.707700262307303235e-02
5.703604408586666250e+04 2.384500614428011289e+01 2.139506250856327008e-01
5.704206691565668007e+04 2.442499535171132763e+01 4.547624119029425316e-02
5.704905853516000207e+04 2.428859721733764232e+01 2.152323172849618937e-01
5.724929653500000131e+04 2.084615544565880185e+01 3.785398977792142072e-01
5.725334557977665827e+04 2.071955753925085375e+01 1.605598362524666978e-01
5.725732538042665692e+04 2.079010319923947847e+01 1.496162126787827507e-01
5.727826023285999690e+04 2.052439268442756770e+01 1.400240112193626429e-01
5.730230815570667619e+04 2.270625913482287572e+01 1.815650599019648925e-01
5.730323298875249748e+04 2.112501507928613620e+01 3.892230890628080031e-01
5.731127355576000264e+04 2.076238835762485735e+01 1.489192036423065690e-01
5.731522140898751240e+04 2.153728753484593383e+01 3.888721757231299730e-02
5.731929227864999848e+04 2.175266640065109058e+01 2.644674304207215165e-01
5.732707913310999720e+04 2.105064651030120970e+01 1.810616979829385298e-01
5.733106845750500361e+04 2.120919871550244551e+01 2.222319353097229611e-01
5.733917873468333710e+04 2.152678226805126016e+01 1.587063970417569303e-01
5.734604049186000339e+04 2.107503843749137573e+01 2.231691530681397528e-01
5.735611196589667816e+04 2.085612412442261387e+01 1.709175467404523974e-01
5.736118636100000003e+04 2.108535740419983995e+01 1.164396769758734435e-01
5.736606986638331728e+04 2.108451587536439220e+01 1.739098309869065162e-01
5.737306673245000275e+04 2.118247378705768469e+01 1.943915361125296282e-01
5.738605911590666074e+04 2.138434920073557421e+01 2.014953606340354197e-01
5.739407388682667806e+04 2.154777683943221689e+01 1.920119988167027780e-01
5.740011779239666066e+04 2.179536664137452462e+01 2.124184791661751781e-01
5.740804403060331970e+04 2.166585751620520028e+01 2.319209335831397822e-01
5.761437144201665797e+04 2.546856108565998866e+01 1.299517036469071130e-01
5.762426679965000221e+04 2.579520480189438558e+01 4.106389450756896264e-02
5.763126103955999861e+04 2.586581027474957040e+01 1.004215959561951393e-01
5.763623431846334279e+04 2.613111762237926783e+01 1.480378624942012278e-01
5.764231085511999117e+04 2.607776529272577903e+01 1.275740216710417874e-01
5.764527757589500106e+04 2.762046529204090817e+01 2.442314981216148900e-02
5.765318536739666160e+04 2.608415606965798617e+01 1.482127185671531233e-01
5.765726802986334224e+04 2.657245293237533446e+01 9.530631198275407723e-02
5.766315820454331697e+04 2.631968544475657268e+01 1.277026174618540733e-01
5.767010641441668122e+04 2.667628142077326459e+01 1.476641581383539015e-01
5.768110668812000222e+04 2.687856315429916876e+01 3.247518833841722685e-01
5.768612512295001216e+04 2.721899696999878060e+01 9.400320322076424762e-02
5.769407479696332302e+04 2.640897107576433100e+01 1.396073627391721805e-01
5.770108339777668152e+04 2.651112878383268523e+01 1.187019221443063460e-01
5.770905057435668277e+04 2.608940528219379118e+01 1.195068940862883677e-01
5.771419930800668226e+04 2.615066499857754323e+01 9.843031622503653488e-02
5.771808589490668237e+04 2.594148306004610660e+01 7.368702647398236993e-02
5.771910944451000250e+04 2.591462385013747394e+01 1.136736485332545815e-01
5.772303743596334243e+04 2.688825555371860787e+01 1.590096959176721114e-01
5.773007021559665736e+04 2.615285486785462865e+01 9.652119423144761567e-02
5.773916162980999798e+04 2.638933594488103651e+01 6.028682303717430857e-02
5.774407811614999810e+04 2.673163802002562406e+01 1.845763695863473705e-02
5.775007062640000368e+04 2.680610184360150328e+01 1.178692986292150108e-01
5.775609424621999642e+04 2.695384095968894655e+01 1.020441955199254402e-01
5.777004436738999357e+04 2.627630436099151368e+01 4.156712370048991356e-02
5.777804131735333794e+04 2.655979938362221304e+01 1.463539617372611699e-02
5.778204725401000178e+04 2.799404519320112428e+01 1.729833340745014908e-02
5.798241715154999838e+04 2.738003121805931883e+01 6.713994107762986940e-02
5.798642222100000072e+04 2.789833818081489625e+01 3.238191315972016419e-03
5.798939770662999945e+04 2.758810248743230176e+01 1.105335522988168256e-01
5.799425190960001055e+04 2.836041280400248610e+01 1.190094299731046974e-02
5.799824176527332020e+04 2.747305725046218328e+01 7.907275379189962483e-03
5.799924152301000140e+04 2.693827553234736882e+01 2.952602121099026089e-01
5.801020368065668299e+04 2.772708077674685256e+01 2.653761847629819426e-02
5.801929714372249873e+04 2.810779857325581332e+01 3.883554779699520398e-02
5.802617901638000330e+04 2.805443148585769109e+01 1.289300445170898750e-02
5.802935925457999838e+04 2.824183753034290234e+01 2.356822703500229162e-03
5.803635385579666035e+04 2.846149881854092811e+01 7.501517796871962074e-02
5.803921669782668323e+04 2.817322055527247926e+01 5.648743070681500056e-02
5.804328303435334237e+04 2.830101698124542153e+01 1.076423816192832450e-01
5.804717521308668074e+04 2.859295684220412781e+01 8.323662448067191411e-02
5.805408103529000073e+04 2.821792752129077897e+01 8.099484949497905151e-02
5.805718228131333308e+04 2.823285481825315557e+01 8.724259096393582186e-03
5.806409569031665887e+04 2.826901660245013659e+01 6.837231951784368544e-02
5.807108403669999825e+04 2.844762644112533323e+01 6.889108979948357914e-02
5.807616399877249933e+04 2.862141967601344561e+01 9.818012474568281467e-02
5.808209119300665770e+04 2.865825063720564359e+01 9.658286870391548373e-02
5.809303638143331773e+04 2.847255508358088605e+01 9.266521734746913097e-02
5.809915992536501290e+04 2.974688000422540668e+01 7.240647983560739853e-02
5.810711728159331687e+04 2.914988102313416363e+01 8.274380510293386881e-05
5.811207704270334216e+04 2.880193711573705428e+01 4.664748206837686373e-02
5.812205389447999914e+04 2.868967768382065131e+01 4.076210022001831856e-02
5.812907227643333317e+04 2.858718397853954585e+01 1.114808564289451187e-01
5.813309801023668115e+04 2.910278188886818995e+01 1.324252247968550900e-01
5.837228358324000146e+04 2.974751719552372364e+01 3.091072290530563760e-01
5.840123117143999843e+04 2.964251327793176216e+01 2.458083098787356424e-01
5.843116329981000308e+04 3.080363419847180140e+01 3.560329979619041296e-01
5.845116743031000078e+04 3.036390253994810351e+01 2.675472259255989860e-01
