3.485341215999869746e+02 -8.503884136617888556e-01 3.042493322337993522e-01
6.685746215999970445e+02 -4.413158587662335819e-03 8.699365459445768112e-01
6.696611215999873821e+02 7.633788010489989118e-01 1.037593533631107290e+00
6.805281215999930282e+02 1.833622476928691292e+00 8.068761238609466480e-01
7.325301215999934357e+02 8.345758201860481451e-01 6.389629746348641781e-01
1.002679621599992970e+03 9.258549637164863455e-01 6.235752224618574813e-01
1.034643121599983715e+03 -4.543356871406039055e-01 5.010422207452431831e-01
1.036600121599993145e+03 -3.504604224664531475e-02 3.708581894731329265e-01
1.109456788266674266e+03 -1.246992239236562217e+00 4.313713503731636534e-01
1.378660621599992737e+03 8.998873249138351627e-01 5.200521401631500451e-01
1.416542454933332920e+03 7.448437725776239082e-01 5.351321590651879623e-01
1.444444121599997743e+03 1.397132389512076633e+00 6.420466106764455283e-01
1.469453121599988663e+03 2.170098507117103281e+00 3.932718801235859374e-01
1.499423621600006300e+03 1.228666179017918747e+00 4.249930614166899656e-01
1.739667621599990525e+03 1.880298879548234492e-01 8.182454526740094991e-01
1.742655621599980805e+03 1.017388582850941026e+00 1.121063771504742901e+00
1.797524454933336528e+03 1.751860858515802200e+00 5.175039712167492922e-01
1.799522121599991806e+03 8.157277667913944708e-01 2.976023675873180618e-01
1.827487121599995589e+03 8.193699357377253190e-01 3.860231236062251492e-01
1.862360621599989827e+03 5.152061466780903931e-01 1.545983554563641116e+00
2.148521454933332279e+03 1.919413112913623376e+00 4.502301434089888144e-01
