3.335123729333427036e+02 -7.131442418506985792e-01 1.093322141926327262e+00
6.563964396000155830e+02 -5.920418588761324763e-01 1.550868652575450479e+00
7.184300395999889588e+02 6.306186988118037684e-01 8.794349589485517260e-01
9.816447062666629790e+02 1.998797720569352121e+00 8.035226519472726814e-01
1.021059039599997050e+03 -9.878769841031198595e-02 2.464107695882640670e+00
1.044597039600004791e+03 -1.407660383182203212e+00 1.633474502650916982e+00
1.095342372933322622e+03 -2.222377517222919874e-01 9.567660433392247699e-01
1.400619039600001997e+03 7.129371713117227394e-02 3.852981273231592674e-01
1.429424039599995012e+03 2.225793072501152658e-01 4.504961008635627873e-01
1.455443872933341481e+03 4.240438664000887314e+00 2.413600835615250517e+00
1.484413539600005606e+03 4.867305159800859649e+00 2.158609642655022309e+00
1.723568539600004442e+03 2.342010990013050353e+00 1.379254321557789043e+00
1.782118839599999774e+03 6.897414996821727984e-01 9.661556189917210880e-01
1.847352539600004093e+03 5.750405259174214967e-01 1.279177132525420646e+00
2.133524372933323320e+03 -1.773415755109336578e-02 5.234746809707154780e-01
2.167005539600002521e+03 -3.015316635822318236e-02 1.760313439109775890e+00
