3.624105205000087153e+02 -1.229191672751541731e+00 5.991319761078973682e-01
6.534088538333453471e+02 -3.491160670434264035e-01 5.606102197306804813e-01
6.544485205000019050e+02 -7.047988168750097815e-01 6.135192953641921410e-01
6.943785205000021961e+02 -6.775582061973823844e-01 7.656500604930709386e-01
7.164018538333402830e+02 -4.850971883670317508e-01 5.043488553500485860e-01
7.574115205000052811e+02 6.323988979981535197e-01 1.278138079572743058e+00
9.786900205000056303e+02 -1.533737675201323647e+00 8.126440206689597989e-01
9.805581871666654479e+02 -1.875452911299932746e+00 4.968693881367525211e-01
9.885935205000059796e+02 -9.533566514685982707e-01 6.074151703089814003e-01
1.017435020500000974e+03 -1.349346368753235659e+00 6.656072062561583236e-01
1.018452020500000799e+03 -2.395225336547174955e+00 6.665788707641071564e-01
1.020446520500001498e+03 -6.838124256668245415e-01 5.887484007262212549e-01
1.042379020500004117e+03 -1.378366146315429530e-02 4.119456284075138086e-01
1.044358520500005397e+03 -4.096715856494106411e-01 8.744911891092155276e-01
1.076389020500006154e+03 1.639513123644035897e+00 7.594418689166617664e-01
1.105403520500003651e+03 4.831760717413758899e-01 6.367286950251416222e-01
1.365535020500006794e+03 5.038048927058179638e-01 3.496247930626298905e-01
1.393482520500001556e+03 7.187587376239317205e-01 3.802835809617190477e-01
1.429400770500004000e+03 1.155936812994144969e+00 3.159956047435774074e-01
1.431376020500007144e+03 1.516454650806528637e+00 3.388310356000951429e-01
1.453408187166663993e+03 1.024254096403864667e+00 3.095878428203097665e-01
1.457410520500008715e+03 9.179552298139697086e-01 3.213887705428563613e-01
1.722525020499990205e+03 5.466578593476679737e-01 7.210938059574589776e-01
1.723506520500006445e+03 -8.691928980652152692e-01 4.082397396530858535e-01
1.724579520500003127e+03 -6.674675447634420555e-01 8.541644948128047643e-01
1.725498020500002895e+03 -1.242609824733713619e+00 8.495245428049112979e-01
1.726500020500003302e+03 -4.522139578419561157e-01 2.737243961155162442e-01
1.727508020500004932e+03 3.610531128323563044e-02 8.592676363746455381e-01
1.780377520499991078e+03 -4.632102932879785806e-01 2.305347294448017448e-01
1.784430520500005514e+03 -3.638889029967057875e-01 2.928294152332629463e-01
1.809446020500006853e+03 -7.043485855867009926e-01 7.710870822851201289e-01
1.845410020500006794e+03 -1.102377259347446237e-01 3.776728803079488217e-01
2.029718270499994105e+03 -1.171448561634747199e+00 5.180216967130075734e-01
2.101430520500005514e+03 7.924863614018300417e-01 9.091896627396860442e-01
2.102495520500007842e+03 -8.982591455094904864e-01 6.478428548280509292e-01
2.133395187166664982e+03 3.925712941547898627e-01 5.712864162522253153e-01
2.135372520500000974e+03 -1.115777826826220842e-01 5.371309198367205662e-01
2.167399187166680349e+03 -9.427035297091499455e-01 4.947447133851229362e-01
