5.662645400000000518e+04 4.123272172319294993e-01 9.370860994125854160e-02
5.691797216666668101e+04 3.027260377156424376e-01 5.454314132932242681e-02
5.695842199999999866e+04 6.222139792247717294e-01 1.040685156610071105e-01
5.698044533333333675e+04 4.956651252379956074e-01 5.619051539286960828e-02
5.702145500000000175e+04 4.443547710859734878e-01 8.066507668591123281e-02
5.724714787500000239e+04 5.235297513802890101e-01 5.346135166885413598e-02
5.728305971428571502e+04 4.024235387067643943e-01 7.546859078578323221e-02
5.730674733333331824e+04 5.181942231772979079e-01 9.483639396770737751e-02
5.734043250000000262e+04 3.800269303054726877e-01 1.211126915535256504e-01
5.736944700000000012e+04 2.385797825863376909e-01 7.157976851294722831e-02
5.762862337500000285e+04 3.364634435214927111e-01 4.324955066877220894e-02
5.765752599999999802e+04 3.459997764273095022e-01 5.254589474690657402e-02
5.769410266666668031e+04 4.011988649218877212e-01 4.131167597675444725e-02
5.771945283333332191e+04 3.847056541678983144e-01 3.766952707634092096e-02
5.798910299999999552e+04 3.813197481712454762e-01 3.470231212361477025e-02
5.804604220000000350e+04 4.379501657185324026e-01 5.177299863973717359e-02
5.807348950000000332e+04 3.554878998758655984e-01 8.881547887011245757e-02
5.810945350000000326e+04 3.431972067423670891e-01 6.095201292467473941e-02
5.829376174999999057e+04 3.288665388750364738e-01 4.058824130599170132e-02
5.836600650000000314e+04 3.992714905447061202e-01 7.633879586256962779e-02
5.839842733333331853e+04 3.973178987106095184e-01 3.559049911644956293e-02
5.843144266666667681e+04 5.030412326292805769e-01 8.510894292502001190e-02
