5.659543000000000029e+04 1.391126183348559380e+02 1.353424736592000066e+01
5.659742733333331853e+04 1.485313195675815905e+02 1.149187347627461975e+01
5.660043200000000070e+04 1.641809103870074580e+02 1.828062939414380850e+01
5.662645400000000518e+04 1.480621118796860856e+02 1.282012812722783401e+01
5.691745233333334181e+04 8.634852091108039929e+01 2.030879248815916682e+01
5.691849199999999837e+04 7.502068368770449069e+01 1.950528789166672539e+01
5.695842199999999866e+04 6.217830911408781702e+01 2.388834517046787909e+01
5.702145500000000175e+04 1.029863199547525028e+02 2.051855243839342791e+01
5.724273350000000210e+04 8.327550435265948181e+01 1.545069472263129207e+01
5.724460166666666191e+04 8.350442586068504625e+01 1.354731604040950543e+01
5.725263700000000244e+04 1.413648017271259789e+02 1.404697428822384531e+01
5.728147849999999744e+04 9.525825556154552487e+01 1.628951372784888108e+01
5.728249549999999726e+04 8.891471086224692044e+01 1.748551508430255907e+01
5.728448999999999796e+04 1.208763929697878439e+02 1.215280043720191827e+01
5.730541750000000320e+04 1.066223119122770555e+02 3.232051235451062610e+01
5.730642250000000058e+04 8.868498260105879183e+01 1.084383492688807671e+01
5.730840200000000186e+04 8.677679954666506035e+01 3.028070969642265808e+01
5.734043250000000262e+04 1.049960133001475100e+02 1.489985919834982475e+01
5.736944700000000012e+04 1.470557670144406757e+02 1.589545847164426995e+01
5.762957850000000326e+04 1.117414463368830866e+02 9.803633211488971710e+00
5.765752599999999802e+04 1.009217369011614807e+02 9.044780875174454948e+00
5.769344425000000047e+04 1.066411719588227243e+02 9.293143934990332866e+00
5.769541950000000361e+04 1.297393125532545355e+02 8.963609060355041791e+00
5.771745166666666046e+04 1.342659525285848758e+02 9.068090395319352126e+00
5.798656849999998667e+04 5.933100091490177874e+01 2.198371057698301101e+01
5.798755000000000291e+04 1.090214768646981298e+02 1.272184838049570388e+01
5.798862299999999959e+04 1.331108559734379924e+02 2.307141446169248766e+01
5.798954149999999936e+04 1.008918769191444795e+02 1.761503218109489666e+01
5.799054349999999977e+04 1.126522829441838809e+02 7.384117549958733484e+00
5.799155150000000140e+04 8.691791602215313617e+01 2.076482819225797272e+01
5.804442099999998754e+04 1.064587315523531288e+02 1.095865779005253948e+01
5.804847400000000198e+04 1.180842778299778359e+02 8.665976950005799040e+00
5.810945350000000326e+04 1.402587926802907532e+02 1.639120160266197246e+01
5.829376174999999057e+04 1.045975020954047068e+02 1.797823686222047712e+01
5.836547400000000198e+04 1.723315928968918627e+02 3.591730868478126126e+01
5.836653900000000431e+04 1.428561607048189899e+02 3.207905062068483915e+01
5.839743866666666145e+04 9.919000951486327722e+01 2.297383410811708160e+01
5.839941599999999744e+04 1.002493959326415052e+02 3.253880073218516600e+01
5.843144266666667681e+04 1.070098350289793956e+02 1.283322702681158667e+01
